BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
3,DOWNTOWN-FULTON FERRY,13 CONDOS - ELEVATOR APARTMENTS            ,2,55,1303, ,R4,185 YORK STREET,1B,11201,1,0,1,0,0,2009, 	2 ,R4," $	650,000.00 ",3/21/17
3,DOWNTOWN-FULTON FERRY,13 CONDOS - ELEVATOR APARTMENTS            ,2,55,1309, ,R4,185 YORK STREET,3B,11201,1,0,1,0,0,2009, 	2 ,R4," $	675,000.00 ",10/11/17
3,DOWNTOWN-FULTON FERRY,14 RENTALS - 4-10 UNIT                     ,2A,35,9, ,S3,11 OLD FULTON STREET, ,11201,3,1,4,"1,361","4,072",1900, 	2 ,S3, $	-00.00 ,6/6/17
3,DOWNTOWN-FULTON FERRY,23 LOFT BUILDINGS                          ,4,35,7, ,L8,15 OLD FULTON STREET, ,11201,0,0,0,"2,038","7,504",1925, 	4 ,L8, $	-00.00 ,6/6/17
3,DOWNTOWN-FULTON FERRY,23 LOFT BUILDINGS                          ,2B,35,8, ,S5,13 OLD FULTON STREET, ,11201,6,1,7,"2,438","10,675",1900, 	4 ,L8, $	-00.00 ,6/6/17
3,DOWNTOWN-FULTON FERRY,26 OTHER HOTELS                            ,4,30,12, ,H8,50 JAY STREET, ,11201,0,1,1,"13,812","86,350",1913, 	4 ,H8, $	-00.00 ,6/30/17
3,DOWNTOWN-FULTON FERRY,29 COMMERCIAL GARAGES                      ,4,51,25, ,G1,74 ADAMS STREET, ,11201,0,1,1,"23,408","31,204",1976, 	4 ,G1," $	60,000,000.00 ",11/7/17
3,DOWNTOWN-FULTON FERRY,29 COMMERCIAL GARAGES                      ,4,54,1, ,G7,87 JAY STREET, ,11201,0,0,0,"134,988",0,0, 	4 ,G7, $	-00.00 ,1/2/18
3,DOWNTOWN-FULTON FERRY,29 COMMERCIAL GARAGES                      ,4,200,3, ,G7,N/A FURMAN STREET, ,11201,0,0,0,288,0,0, 	4 ,G7, $	-00.00 ,3/13/17
3,DOWNTOWN-FULTON FERRY,29 COMMERCIAL GARAGES                      ,4,201,5, ,G7,20 OLD FULTON STREET, ,11201,0,0,0,"2,968",0,0, 	4 ,G7," $	3,500,000.00 ",1/11/18
3,DOWNTOWN-FULTON FERRY,44 CONDO PARKING                           ,4,31,1274, ,RG,205 WATER STREET,P9,11201,0,0,1,0,0,2010, 	4 ,RG," $	128,808.00 ",4/14/17
3,DOWNTOWN-FULTON FERRY,44 CONDO PARKING                           ,4,31,1277, ,RG,205 WATER STREET,P12,11201,0,0,1,0,0,2010, 	4 ,RG," $	128,808.00 ",8/1/17
3,DOWNTOWN-FULTON FERRY,44 CONDO PARKING                           ,4,31,1279, ,RG,205 WATER STREET,P14,11201,0,0,1,0,0,2010, 	4 ,RG," $	125,000.00 ",5/25/17
3,DOWNTOWN-FULTON FERRY,44 CONDO PARKING                           ,4,31,1284, ,RG,205 WATER STREET,P19,11201,0,0,1,0,0,2010, 	4 ,RG," $	121,500.00 ",6/22/17
3,DOWNTOWN-FULTON FERRY,44 CONDO PARKING                           ,4,31,1287, ,RG,205 WATER STREET,P22,11201,0,0,1,0,0,2010, 	4 ,RG," $	117,500.00 ",11/20/17
3,DOWNTOWN-FULTON FERRY,44 CONDO PARKING                           ,4,31,1294, ,RG,205 WATER STREET,P29,11201,0,0,1,0,0,2010, 	4 ,RG," $	50,000.00 ",9/14/17
3,DOWNTOWN-FULTON FERRY,44 CONDO PARKING                           ,4,31,1301, ,RG,205 WATER STREET,P36,11201,0,0,1,0,0,2010, 	4 ,RG," $	128,808.00 ",4/17/17
3,DOWNTOWN-FULTON FERRY,44 CONDO PARKING                           ,4,31,1316, ,RG,205 WATER STREET,P58,11201,0,0,1,0,0,2010, 	4 ,RG," $	128,808.00 ",3/2/17
3,DOWNTOWN-FULTON FERRY,44 CONDO PARKING                           ,4,31,1322, ,RG,205 WATER STREET,P64,11201,0,0,1,0,0,2010, 	4 ,RG, $	-00.00 ,1/24/18
3,DOWNTOWN-FULTON FERRY,44 CONDO PARKING                           ,4,31,1331, ,RG,205 WATER STREET,P73,11201,0,0,1,0,0,2010, 	4 ,RG," $	126,500.00 ",3/24/17
3,DOWNTOWN-FULTON FERRY,44 CONDO PARKING                           ,4,31,1332, ,RG,205 WATER STREET,P74,11201,0,0,1,0,0,2010, 	4 ,RG," $	128,808.00 ",8/7/17
3,DOWNTOWN-FULTON FERRY,44 CONDO PARKING                           ,4,31,1333, ,RG,205 WATER STREET,P75,11201,0,0,1,0,0,2010, 	4 ,RG," $	128,808.00 ",3/15/17
3,DOWNTOWN-FULTON FERRY,44 CONDO PARKING                           ,4,31,1339, ,RG,205 WATER STREET,P81,11201,0,0,1,0,0,2010, 	4 ,RG," $	128,808.00 ",3/22/17
3,DOWNTOWN-FULTON FERRY,47 CONDO NON-BUSINESS STORAGE              ,4,31,1342, ,RS,205 WATER STREET,SU1,11201,0,0,1,0,0,2010, 	4 ,RS, $	-00.00 ,3/31/17
3,DOWNTOWN-FULTON FERRY,47 CONDO NON-BUSINESS STORAGE              ,4,31,1344, ,RS,205 WATER STREET,SU3,11201,0,0,1,0,0,2010, 	4 ,RS," $	8,750.00 ",6/27/17
3,DOWNTOWN-FULTON FERRY,47 CONDO NON-BUSINESS STORAGE              ,4,31,1345, ,RS,205 WATER STREET,SU4,11201,0,0,1,0,0,2010, 	4 ,RS," $	8,750.00 ",7/7/17
3,DOWNTOWN-FULTON FERRY,47 CONDO NON-BUSINESS STORAGE              ,4,31,1346, ,RS,205 WATER STREET,SU5,11201,0,0,1,0,0,2010, 	4 ,RS," $	8,750.00 ",7/6/17
3,DOWNTOWN-FULTON FERRY,47 CONDO NON-BUSINESS STORAGE              ,4,31,1364, ,RS,205 WATER STREET,SU23,11201,0,0,1,0,0,2010, 	4 ,RS," $	10,000.00 ",7/28/17
3,DOWNTOWN-FULTON FERRY,47 CONDO NON-BUSINESS STORAGE              ,4,31,1370, ,RS,205 WATER STREET,SU29,11201,0,0,1,0,0,2010, 	4 ,RS, $	-00.00 ,10/19/17
3,DOWNTOWN-FULTON FERRY,47 CONDO NON-BUSINESS STORAGE              ,4,31,1374, ,RS,205 WATER STREET,SU33,11201,0,0,1,0,0,2010, 	4 ,RS," $	8,750.00 ",5/11/17
3,DOWNTOWN-FULTON MALL,01 ONE FAMILY DWELLINGS                    ,1,170,53, ,A5,279 STATE STREET, ,11201,1,0,1,"1,590","4,288",2005, 	1 ,A5," $	4,010,000.00 ",11/9/17
3,DOWNTOWN-FULTON MALL,01 ONE FAMILY DWELLINGS                    ,1,170,57, ,A5,271 STATE STREET, ,11201,1,0,1,"1,590","4,296",2005, 	1 ,A5," $	3,995,000.00 ",8/11/17
3,DOWNTOWN-FULTON MALL,09 COOPS - WALKUP APARTMENTS               ,2,173,39, ,C6,"457 STATE STREET, 4D", ,11217,0,0,0,0,0,1905, 	2 ,C6," $	600,000.00 ",5/25/17
3,DOWNTOWN-FULTON MALL,09 COOPS - WALKUP APARTMENTS               ,2,173,39, ,C6,"457 STATE STREET, 3C", ,11217,0,0,0,0,0,1905, 	2 ,C6," $	576,330.00 ",11/13/17
3,DOWNTOWN-FULTON MALL,09 COOPS - WALKUP APARTMENTS               ,2,173,39, ,C6,"457 STATE STREET, 4B/4C", ,11217,0,0,0,0,0,1905, 	2 ,C6," $	1,250,000.00 ",12/15/17
3,DOWNTOWN-FULTON MALL,10 COOPS - ELEVATOR APARTMENTS             ,2,266,12, ,D4,"85 LIVINGSTON STREET, 17B", ,11201,0,0,0,0,0,1964, 	2 ,D4," $	570,000.00 ",3/16/17
3,DOWNTOWN-FULTON MALL,10 COOPS - ELEVATOR APARTMENTS             ,2,266,12, ,D4,"85 LIVINGSTON STREET, 8D", ,11201,0,0,0,0,0,1964, 	2 ,D4," $	775,000.00 ",5/25/17
3,DOWNTOWN-FULTON MALL,10 COOPS - ELEVATOR APARTMENTS             ,2,266,12, ,D4,"85 LIVINGSTON STREET, 17F", ,11201,0,0,0,0,0,1964, 	2 ,D4, $	-00.00 ,3/27/17
3,DOWNTOWN-FULTON MALL,10 COOPS - ELEVATOR APARTMENTS             ,2,266,12, ,D4,"85 LIVINGSTON STREET, 17F", ,11201,0,0,0,0,0,1964, 	2 ,D4," $	560,000.00 ",6/20/17
3,DOWNTOWN-FULTON MALL,10 COOPS - ELEVATOR APARTMENTS             ,2,266,12, ,D4,"85 LIVINGSTON STREET, 19C", ,11201,0,0,0,0,0,1964, 	2 ,D4," $	945,000.00 ",8/2/17
3,DOWNTOWN-FULTON MALL,10 COOPS - ELEVATOR APARTMENTS             ,2,266,12, ,D4,"85 LIVINGSTON, 17K", ,11201,0,0,0,0,0,1964, 	2 ,D4," $	725,000.00 ",8/8/17
3,DOWNTOWN-FULTON MALL,10 COOPS - ELEVATOR APARTMENTS             ,2,266,12, ,D4,"85 LIVINGSTON STREET, 5A", ,11201,0,0,0,0,0,1964, 	2 ,D4," $	445,000.00 ",8/28/17
3,DOWNTOWN-FULTON MALL,10 COOPS - ELEVATOR APARTMENTS             ,2,266,12, ,D4,"85 LIVINGSTON STREET, 11A/B", ,11201,0,0,0,0,0,1964, 	2 ,D4," $	999,000.00 ",8/22/17
3,DOWNTOWN-FULTON MALL,10 COOPS - ELEVATOR APARTMENTS             ,2,266,12, ,D4,"85 LIVINGSTON STREET, 14F", ,11201,0,0,0,0,0,1964, 	2 ,D4," $	605,000.00 ",10/4/17
3,DOWNTOWN-FULTON MALL,10 COOPS - ELEVATOR APARTMENTS             ,2,266,12, ,D4,"85 LIVINGSTON STREET, 8F", ,11201,0,0,0,0,0,1964, 	2 ,D4," $	632,000.00 ",1/9/18
3,DOWNTOWN-FULTON MALL,10 COOPS - ELEVATOR APARTMENTS             ,2,266,12, ,D4,"85 LIVINGSTON STREET, 7O", ,11201,0,0,0,0,0,1964, 	2 ,D4," $	521,000.00 ",1/23/18
3,DOWNTOWN-FULTON MALL,10 COOPS - ELEVATOR APARTMENTS             ,2,266,12, ,D4,"85 LIVINGSTON STREET, 3K", ,11201,0,0,0,0,0,1964, 	2 ,D4," $	685,000.00 ",1/4/18
3,DOWNTOWN-FULTON MALL,10 COOPS - ELEVATOR APARTMENTS             ,2,271,47, ,D4,"96 SCHERMERHORN STREET, 8G", ,11201,0,0,0,0,0,1928, 	2 ,D4," $	475,000.00 ",8/10/17
3,DOWNTOWN-FULTON MALL,10 COOPS - ELEVATOR APARTMENTS             ,2,271,47, ,D4,"96 SCHERMERHORN, 7D", ,11201,0,0,0,0,0,1928, 	2 ,D4," $	890,000.00 ",11/3/17
3,DOWNTOWN-FULTON MALL,10 COOPS - ELEVATOR APARTMENTS             ,2,271,47, ,D4,"96 SCHERMERHORN STREET, 3C", ,11201,0,0,0,0,0,1928, 	2 ,D4," $	1,225,000.00 ",1/4/18
3,DOWNTOWN-FULTON MALL,10 COOPS - ELEVATOR APARTMENTS             ,2,271,47, ,D4,"96 SCHERMERHORN STREET, PH-L", ,11201,0,0,0,0,0,1928, 	2 ,D4," $	915,000.00 ",2/9/18
3,DOWNTOWN-FULTON MALL,11A CONDO-RENTALS                           ,2,166,1104, ,RR,33 BOND STREET,AFFHG,11201,1,0,1,"49,942","96,320",2015, 	2 ,RR, $	-00.00 ,9/14/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,152,1010, ,R4,388 BRIDGE ST,32F,11201,1,0,1,0,0,2012, 	2 ,R4," $	938,000.00 ",7/21/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,152,1016, ,R4,388 BRIDGE STREET,33D,11201,1,0,1,0,0,2012, 	2 ,R4," $	690,000.00 ",6/1/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,152,1026, ,R4,384 BRIDGE STREET,34F,11201,1,0,1,0,0,2012, 	2 ,R4, $	-00.00 ,9/7/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,152,1027, ,R4,388 BRIDGE STREET,34G,11201,1,0,1,0,0,2012, 	2 ,R4," $	1,490,000.00 ",6/29/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,152,1040, ,R4,388 BRIDGE STREET, ,11201,1,0,1,0,0,2012, 	2 ,R4," $	965,000.00 ",9/18/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,152,1040, ,R4,388 BRIDGE STREET, ,11201,1,0,1,0,0,2012, 	2 ,R4, $	-00.00 ,9/18/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,152,1066, ,R4,388 BRIDGE STREET, ,11201,1,0,1,0,0,2012, 	2 ,R4," $	1,520,000.00 ",9/18/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,152,1074, ,R4,388 BRIDGE STREET, ,11201,1,0,1,0,0,2012, 	2 ,R4," $	1,525,000.00 ",7/25/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,152,1116, ,R4,388 BRIDGE STREET, ,11201,1,0,1,0,0,2012, 	2 ,R4," $	1,150,000.00 ",10/25/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,152,1118, ,R4,388 BRIDGE STREET, ,11201,1,0,1,0,0,2012, 	2 ,R4," $	775,000.00 ",12/29/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,164,1105, ,R4,189 SCHERMERHORN STREET,2A,11201,1,0,1,0,0,2007, 	2 ,R4, $	-00.00 ,4/28/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,164,1117, ,R4,189 SCHERMERHORN STREET,3A,11201,1,0,1,0,0,2007, 	2 ,R4," $	920,000.00 ",4/7/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,164,1143, ,R4,189 SCHERMERHORN STREET,4M,11201,1,0,1,0,0,2007, 	2 ,R4," $	860,000.00 ",12/18/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,164,1187, ,R4,189 SCHERMERHORN STREET,8E,11201,1,0,1,0,0,2007, 	2 ,R4," $	975,000.00 ",8/14/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,164,1189, ,R4,189 SCHERMERHORN STREET,8G,11201,1,0,1,0,0,2007, 	2 ,R4," $	900,000.00 ",9/18/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,164,1218, ,R4,189 SCHERMERHORN STREET,11F,11201,1,0,1,0,0,2007, 	2 ,R4," $	899,000.00 ",6/1/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,164,1221, ,R4,189 SCHERMERHORN STREET,11J,11201,1,0,1,0,0,2007, 	2 ,R4," $	540,000.00 ",4/3/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,164,1236, ,R4,189 SCHERMERHORN STREET,14D,11201,1,0,1,0,0,2007, 	2 ,R4," $	881,020.00 ",8/28/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,164,1278, ,R4,189 SCHERMERHORN STREET,18H,11201,1,0,1,0,0,2007, 	2 ,R4," $	682,000.00 ",5/15/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,164,1286, ,R4,189 SCHERMERHORN STREET,19G,11201,1,0,1,0,0,2007, 	2 ,R4, $	-00.00 ,5/1/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,164,1288, ,R4,189 SCHERMERHORN STREET,19J,11201,1,0,1,0,0,2007, 	2 ,R4," $	1,115,000.00 ",4/24/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,164,1309, ,R4,189 SCHERMERHORN STREET,22C,11201,1,0,1,0,0,2007, 	2 ,R4, $	-00.00 ,1/26/18
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,167,1005, ,R4,319 SCHERMERHORN STREET,2C,11217,1,0,1,0,0,2015, 	2 ,R4," $	516,303.00 ",12/28/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,167,1006, ,R4,319 SCHERMERHORN STREET,3A,11217,1,0,1,0,0,2015, 	2 ,R4," $	841,622.00 ",2/2/18
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,167,1012, ,R4,319 SCHERMERHORN STREET,4B,11217,1,0,1,0,0,2015, 	2 ,R4," $	892,990.00 ",2/22/18
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,167,1017, ,R4,319 SCHERMERHORN STREET,5B,11217,1,0,1,0,0,2015, 	2 ,R4," $	922,984.00 ",1/31/18
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,167,1023, ,R4,319 SCHERMERHORN STREET,6C,11217,1,0,1,0,0,2015, 	2 ,R4," $	834,241.00 ",1/30/18
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,167,1028, ,R4,319 SCHERMERHORN STREET,7C,11217,1,0,1,0,0,2015, 	2 ,R4," $	857,476.00 ",2/12/18
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,167,1038, ,R4,319 SCHERMERHORN STREET,9C,11217,1,0,1,0,0,2015, 	2 ,R4," $	881,900.00 ",2/9/18
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,167,1041, ,R4,319 SCHERMERHORN STREET,10A,11217,1,0,1,0,0,2015, 	2 ,R4," $	920,783.00 ",2/26/18
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,167,1042, ,R4,319 SCHERMERHORN STREET,10B,11217,1,0,1,0,0,2015, 	2 ,R4," $	982,328.00 ",1/26/18
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,167,1043, ,R4,319 SCHERMERHORN,10C,11217,1,0,1,0,0,2015, 	2 ,R4," $	873,961.00 ",2/2/18
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,167,1050, ,R4,319 SCHERMERHORN STREET,12A,11217,1,0,1,0,0,2015, 	2 ,R4," $	933,426.00 ",2/22/18
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,167,1060, ,R4,319 SCHERMERHORN STREET,14C,11217,1,0,1,0,0,2015, 	2 ,R4," $	1,169,720.00 ",2/23/18
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,167,1061, ,R4,319 SCHERMERHORN STREET,14D,11217,1,0,1,0,0,2015, 	2 ,R4," $	1,329,579.00 ",2/16/18
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,167,1074, ,R4,319 SCHERMERHORN STREET,20B,11217,1,0,1,0,0,2015, 	2 ,R4," $	1,909,466.00 ",1/26/18
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,169,1034, ,R4,53 BOERUM PLACE,5B,11201,1,0,1,0,0,2003, 	2 ,R4, $	-00.00 ,9/29/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,169,1035, ,R4,53 BOERUM PLACE,5C,11201,1,0,1,0,0,2003, 	2 ,R4, $	-00.00 ,9/29/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,169,1036, ,R4,53 BOERUM PLACE,5D,11201,1,0,1,0,0,2003, 	2 ,R4, $	-00.00 ,9/29/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,169,1056, ,R4,53 BOERUM PLACE,7D,11201,1,0,1,0,0,2003, 	2 ,R4," $	680,000.00 ",10/11/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,169,1061, ,R4,53 BOERUM PLACE,7J,11201,1,0,1,0,0,2003, 	2 ,R4, $	-00.00 ,10/10/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,169,1062, ,R4,53 BOERUM PLACE,7K,11201,1,0,1,0,0,2003, 	2 ,R4, $	-00.00 ,10/10/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,169,1079, ,R4,53 BOERUM PLACE,9G,11201,1,0,1,0,0,2003, 	2 ,R4," $	1,020,000.00 ",7/27/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,169,1085, ,R4,53 BOERUM PLACE,10C,11201,1,0,1,0,0,2003, 	2 ,R4," $	710,000.00 ",6/28/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,169,1089, ,R4,53 BOERUM PLACE,10G,11201,1,0,1,0,0,2003, 	2 ,R4," $	722,500.00 ",6/30/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1007, ,R4,265 STATE STREET,703,11201,1,0,1,0,0,2014, 	2 ,R4," $	824,782.00 ",3/8/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1009, ,R4,265 STATE STREET,705,11201,1,0,1,0,0,2014, 	2 ,R4," $	1,221,900.00 ",9/26/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1016, ,R4,265 STATE STREET,712,11201,1,0,1,0,0,2014, 	2 ,R4," $	936,790.00 ",3/17/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1022, ,R4,265 STATE STREET,804,11201,1,0,1,0,0,2014, 	2 ,R4," $	901,151.00 ",9/13/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1040, ,R4,265 STATE STREET,908,11201,1,0,1,0,0,2014, 	2 ,R4," $	1,770,000.00 ",7/25/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1050, ,R4,265 STATE STREET,1004,11201,1,0,1,0,0,2014, 	2 ,R4," $	860,421.00 ",4/19/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1051, ,R4,265 STATE STREET,1005,11201,1,0,1,0,0,2014, 	2 ,R4," $	1,500,000.00 ",5/19/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1059, ,R4,265 STATE STREET,1013,11201,1,0,1,0,0,2014, 	2 ,R4," $	2,170,000.00 ",1/8/18
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1059, ,R4,265 STATE STREET,1013,11201,1,0,1,0,0,2014, 	2 ,R4," $	1,990,678.00 ",3/1/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1062, ,R4,265 STATE STREET,1102,11201,1,0,1,0,0,2014, 	2 ,R4," $	2,278,789.00 ",3/1/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1063, ,R4,265 STATE STREET,1103,11201,1,0,1,0,0,2014, 	2 ,R4," $	911,333.00 ",3/9/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1065, ,R4,265 STATE STREET,1105,11201,1,0,1,0,0,2014, 	2 ,R4," $	1,510,000.00 ",10/10/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1065, ,R4,265 STATE STREET,1105,11201,1,0,1,0,0,2014, 	2 ,R4," $	1,339,325.00 ",3/1/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1071, ,R4,265 STATE STREET,1111,11201,1,0,1,0,0,2014, 	2 ,R4," $	1,781,937.00 ",3/6/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1077, ,R4,265 STATE STREET,1203,11201,1,0,1,0,0,2014, 	2 ,R4," $	901,151.00 ",3/13/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1078, ,R4,265 STATE STREET,1204,11201,1,0,1,0,0,2014, 	2 ,R4," $	890,968.00 ",3/9/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1080, ,R4,265 STATE STREET,1206,11201,1,0,1,0,0,2014, 	2 ,R4," $	1,695,386.00 ",3/13/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1086, ,R4,265 STATE STREET,1212,11201,1,0,1,0,0,2014, 	2 ,R4," $	998,052.00 ",3/7/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1087, ,R4,265 STATE STREET,1213,11201,1,0,1,0,0,2014, 	2 ,R4," $	2,250,000.00 ",11/8/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1088, ,R4,265 STATE STREET,1214,11201,1,0,1,0,0,2014, 	2 ,R4," $	1,527,375.00 ",3/3/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1089, ,R4,265 STATE STREET,1401,11201,1,0,1,0,0,2014, 	2 ,R4," $	2,647,450.00 ",3/2/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1090, ,R4,265 STATE STREET,1402,11201,1,0,1,0,0,2014, 	2 ,R4," $	2,494,712.00 ",3/2/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1091, ,R4,265 STATE STREET,1403,11201,1,0,1,0,0,2014, 	2 ,R4," $	967,337.00 ",3/10/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1092, ,R4,265 STATE STREET,1404,11201,1,0,1,0,0,2014, 	2 ,R4," $	957,155.00 ",3/27/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1093, ,R4,265 STATE STREET,1405,11201,1,0,1,0,0,2014, 	2 ,R4," $	1,451,006.00 ",3/21/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1094, ,R4,265 STATE STREET,1406,11201,1,0,1,0,0,2014, 	2 ,R4," $	1,782,211.00 ",3/7/17
3,DOWNTOWN-FULTON MALL,13 CONDOS - ELEVATOR APARTMENTS            ,2,170,1095, ,R4,265 STATE STREET,1407,11201,1,0,1,0,0,2014, 	2 ,R4," $	2,382,705.00 ",3/16/17
