BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6832,33, ,B3,160-24 72ND   AVENUE, ,11365,2,0,2,"3,000","1,910",1930,1,B3,"819,000",7/19/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6833,23, ,B3,73-09 160TH   STREET, ,11366,2,0,2,"3,800","2,201",2014,1,B3,"1,390,000",4/7/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6838,1, ,B3,160-40 77TH AVENUE, ,11366,2,0,2,"4,000","1,718",1945,1,B3,"1,155,000",6/19/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6838,21, ,B1,160-17 77TH ROAD, ,11366,2,0,2,"2,700","2,160",1990,1,B1,"850,000",4/12/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6840,19, ,B3,160-28 78TH AVENUE, ,11366,2,0,2,"3,000","1,682",1930,1,B3,"960,000",8/25/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6841,1, ,B3,78-45 160TH   STREET, ,11366,2,0,2,"4,000","2,384",1935,1,B3,"1,425,550",12/15/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6841,25, ,B1,78-32 162ND STREET, ,11366,2,0,2,"4,000","2,080",1985,1,B1,"1,050,000",12/11/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6845,12, ,B3,16226 75 AVENUE, ,11366,2,0,2,"4,000","2,168",1920,1,B3,"950,000",8/11/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6845,32, ,B2,162-21 75TH  ROAD, ,11366,2,0,2,"4,000","2,256",1950,1,B2,0,5/15/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6846,38, ,B1,162-15 76TH   AVENUE, ,11366,2,0,2,"2,500","1,880",1960,1,B1,"1,100,000",10/24/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6852,26, ,B1,78-47 162ND   STREET, ,11366,2,0,2,"2,352","2,304",1940,1,B1,0,11/17/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6895,8, ,B1,61-49 167TH STREET, ,11365,2,0,2,"6,000","4,277",1950,1,B1,0,8/7/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6895,8, ,B1,61-49 167TH   STREET, ,11365,2,0,2,"6,000","4,277",1950,1,B1,0,7/24/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6898,7, ,B2,170-07 65TH AVENUE, ,11365,2,0,2,"4,000","2,072",1955,1,B2,"950,000",8/16/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6907,23, ,B1,65-25 166TH STREET, ,11365,2,0,2,"6,000","1,898",1945,1,B1,0,8/9/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6910,15, ,B3,65-41 169TH   STREET, ,11365,2,0,2,"6,000","1,582",1955,1,B3,"1,100,000",3/8/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6910,21, ,B2,65-33 169TH   STREET, ,11365,2,0,2,"4,500","1,323",1955,1,B2,"799,000",12/19/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6911,22, ,B1,65-27 170TH   STREET, ,11365,2,0,2,"3,500","2,880",1970,1,B1,"970,000",10/30/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6929,19, ,B1,67-12 UTOPIA PARKWAY, ,11365,2,0,2,"2,300","2,656",1955,1,B1,0,6/2/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6931,33, ,B1,69-35 164TH   STREET, ,11365,2,0,2,"2,850","1,760",2003,1,B1,"999,000",3/15/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6933,73, ,B1,164-01 71ST AVE, ,11365,2,0,2,"2,625","3,168",1945,1,B1,0,11/14/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6933,81, ,B1,70-11 164TH   STREET, ,11365,2,0,2,"3,800","2,340",1960,1,B1,"1,200,000",10/26/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6949,51, ,B9,69-36 175TH STREET, ,11365,2,0,2,"1,800","1,732",1946,1,B9,"675,000",5/19/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6961,49, ,B1,7016 174 STREET, ,11365,2,0,2,"2,850","1,848",1940,1,B1,0,3/20/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6967,9, ,B3,164-20 75TH ROAD, ,11366,2,0,2,"3,958","2,288",1955,1,B3,0,4/27/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6967,51, ,B3,164-57 76TH AVENUE, ,11366,2,0,2,"3,600","2,096",1940,1,B3,0,10/18/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6967,55, ,B2,164-45 76TH   AVENUE, ,11366,2,0,2,"2,594","1,775",2005,1,B2,0,12/13/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6969,38, ,B3,164-29 77TH   AVENUE, ,11366,2,0,2,"2,850","1,260",1930,1,B3,0,5/11/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6969,40, ,B3,164-23 77TH   AVENUE, ,11366,2,0,2,"3,800","2,256",1930,1,B3,"280,000",5/25/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6971,17, ,B1,164-27 78TH AVENUE, ,11366,2,0,2,"2,900","1,897",2011,1,B1,0,4/4/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,6996,3, ,B3,166-06 76TH   AVENUE, ,11366,2,0,2,"4,025","1,248",1935,1,B3,"850,500",4/28/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,7000,40, ,B1,76-07 170TH   STREET, ,11366,2,0,2,"2,795","1,848",1940,1,B1,"650,500",11/1/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,7002,42, ,B1,78-05 166TH STREET, ,11366,2,0,2,"2,375","1,880",1950,1,B1,0,5/16/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,7005,18, ,B3,77-21 169TH   STREET, ,11366,2,0,2,"2,850","1,440",1940,1,B3,0,11/29/2017
4,FLUSHING-SOUTH,02 TWO FAMILY DWELLINGS                    ,1,7005,51, ,B1,77-34 170TH STREET, ,11366,2,0,2,"2,856","1,848",1955,1,B1,"750,000",3/6/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6412,26, ,C0,61-58 146TH   STREET, ,11367,3,0,3,"3,816","3,130",1950,1,C0,"1,600,000",11/7/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6616,16, ,C0,141-09 70 AVENUE, ,11367,3,0,3,"2,000","2,736",1940,1,C0,0,11/21/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6616,34, ,C0,141-20 JEWEL AVENUE, ,11367,3,0,3,"1,920","2,440",1970,1,C0,"1,015,000",9/7/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6647,47, ,C0,147-29 70TH ROAD, ,11367,3,0,3,"3,132","3,700",1970,1,C0,"1,475,000",6/28/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6656,11, ,C0,70-37 153RD   STREET, ,11367,3,0,3,"1,940","2,080",1965,1,C0,"1,200,000",9/27/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6656,15, ,C0,70-29 153RD STREET, ,11367,3,0,3,"1,552","2,080",1965,1,C0,"1,290,000",2/22/2018
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6656,190, ,C0,70-30 KISSENA BLVD, ,11367,3,0,3,"3,434","2,920",1965,1,C0,0,8/24/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6656,192, ,C0,70-34 KISSENA BOULEVARD, ,11367,3,0,3,"1,980","2,940",1965,1,C0,0,1/8/2018
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6656,192, ,C0,70-34 KISSENA BOULEVARD, ,11367,3,0,3,"1,980","2,940",1965,1,C0,0,11/13/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6657,31, ,C0,70-41 VLEIGH PLACE, ,11367,3,0,3,"3,124","2,280",1970,1,C0,"1,045,000",6/20/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6657,47, ,C0,144-45 71ST AVENUE, ,11367,3,0,3,"3,106","3,563",1970,1,C0,"1,070,000",11/8/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6661,133, ,C0,72-40 147TH   STREET, ,11367,3,0,3,"2,900","3,013",1960,1,C0,"1,110,000",5/3/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6748,121, ,C0,61-12 157TH   STREET, ,11367,3,0,3,"2,225","2,744",1960,1,C0,"1,275,000",6/13/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6751,75, ,C0,158-12 65TH AVENUE, ,11365,3,0,3,"1,687","3,100",1965,1,C0,"1,430,000",12/21/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6755,73, ,C0,65-02 161 STREET, ,11365,3,0,3,"1,727","3,213",1960,1,C0,"1,200,000",4/12/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6757,37, ,C0,61-12 162ND STREET, ,11365,3,0,3,"4,000","3,669",1991,1,C0,"1,450,000",3/22/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6798,81, ,C0,71-42 160TH   STREET, ,11365,3,0,3,"1,914","3,090",2004,1,C0,"1,268,000",8/30/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6799,1, ,C0,71-74 161ST   STREET, ,11365,3,0,3,"2,200","3,240",2007,1,C0,"1,450,000",11/6/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6801,54, ,C0,71-22 163RD ST, ,11365,3,0,3,"1,991","3,992",2006,1,C0,"1,827,000",8/31/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6810,76, ,C0,153-11 76TH ROAD, ,11367,3,0,3,"2,800","2,430",1955,1,C0,"1,270,000",8/3/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6821,58, ,C0,72-14 160TH STREET, ,11365,3,0,3,"4,030","2,576",1960,1,C0,"980,000",11/2/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6830,32, ,C0,158-31 79TH   AVENUE, ,11366,3,0,3,"4,000","1,768",1945,1,C0,"970,000",8/4/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6893,59, ,C0,165-23 65TH AVENUE, ,11365,3,0,3,"3,100","3,265",1970,1,C0,0,3/3/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6893,61, ,C0,165-17 65TH AVENUE, ,11365,3,0,3,"2,900","3,265",1970,1,C0,"1,300,000",6/6/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6895,59, ,C0,61-42 168TH   STREET, ,11365,3,0,3,"4,000","3,588",2015,1,C0,0,11/21/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6895,59, ,C0,61-42 168TH   STREET, ,11365,3,0,3,"4,000","3,588",2015,1,C0,"1,883,762",6/20/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6897,1, ,C0,61-52 170TH STREET, ,11365,3,0,3,"4,000","3,402",2004,1,C0,0,8/4/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6897,1, ,C0,61-52 170TH STREET, ,11365,3,0,3,"4,000","3,402",2004,1,C0,0,8/4/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6898,42, ,C0,61-04 171ST STREET, ,11365,3,0,3,"2,000","2,900",1965,1,C0,"1,448,000",11/30/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6898,53, ,C0,61-36 171ST STREET, ,11365,3,0,3,"3,000","3,206",1970,1,C0,0,10/3/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6898,53, ,C0,6136 171ST STREET, ,11365,3,0,3,"3,000","3,206",1970,1,C0,0,7/25/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6899,53, ,C0,61-36 172ND STREET, ,11365,3,0,3,"3,000","2,754",2015,1,C0,0,4/20/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6899,53, ,C0,61-36 172ND STREET, ,11365,3,0,3,"3,000","2,754",2015,1,C0,"492,500",4/20/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6899,54, ,C0,61-38 172ND STREET, ,11365,3,0,3,"3,000","2,754",2015,1,C0,0,4/20/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6899,54, ,C0,61-38 172ND STREET, ,11365,3,0,3,"3,000","2,754",2015,1,C0,"492,500",4/20/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6900,16, ,C0,61-35 172ND STREET, ,11365,3,0,3,"4,000","3,598",2011,1,C0,0,8/4/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6900,16, ,C0,61-35 172ND STREET, ,11365,3,0,3,"4,000","3,598",2011,1,C0,0,8/4/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6948,29, ,C0,69-03 173RD   STREET, ,11365,3,0,3,"1,700","2,088",1950,1,C0,0,8/17/2017
4,FLUSHING-SOUTH,03 THREE FAMILY DWELLINGS                  ,1,6948,29, ,C0,69-03 173RD   STREET, ,11365,3,0,3,"1,700","2,088",1950,1,C0,0,4/10/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6797,1020, ,R3,71-24 162ND   STREET, ,11365,1,0,1,0,0,1988,1,R3,0,9/27/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6797,1027, ,R3,71-30 162ND   STREET, ,11365,1,0,1,0,0,1988,1,R3,"510,000",3/22/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6797,1041, ,R3,71-40 162ND   STREET, ,11365,1,0,1,0,0,1988,1,R3,"600,000",3/31/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6797,1045, ,R3,71-42 162ND   STREET, ,11365,1,0,1,0,0,1988,1,R3,0,6/30/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6797,1088, ,R3,71-27 SUTTON PLACE, ,11365,1,0,1,0,0,1988,1,R3,0,8/11/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6797,1099, ,R3,71-33 SUTTON PLACE, ,11365,1,0,1,0,0,1988,1,R3,"630,000",7/19/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6797,1102, ,R3,71-35 SUTTON PLACE, ,11365,1,0,1,0,0,1988,1,R3,"645,000",9/29/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6797,1112, ,R3,71-43 SUTTON PLACE, ,11365,1,0,1,0,0,1988,1,R3,0,3/18/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6797,1135, ,R3,71-12 SUTTON PLACE,1,11365,1,0,1,0,0,0,1,R3,"101,000",6/20/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6797,1182, ,R3,71-05 PARK AVENUE,3,11365,1,0,1,0,0,0,1,R3,"630,000",11/8/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6797,1195, ,R3,71-17 PARK AVENUE,1,11365,1,0,1,0,0,0,1,R3,"565,000",2/8/2018
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6797,1199, ,R3,71-19 PARK AVENUE,2,11365,1,0,1,0,0,0,1,R3,"555,000",7/3/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6801,1032, ,R3,71-46 163RD   STREET, ,11365,1,0,1,0,0,1986,1,R3,0,6/14/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6802,1017, ,R3,163-12 71ST   AVENUE, ,11365,1,0,1,0,0,0,1,R3,"580,000",9/26/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6808,1015, ,R3,75-22 PARSONS BOULEVARD,E3,11366,1,0,1,0,0,0,1,R3,"605,000",1/16/2018
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1001, ,R3,75-48 PARSONS BOULEVARD,1A,11366,1,0,1,0,0,2015,1,R3,"191,314",5/19/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1002, ,R3,75-48 PARSONS BOULEVARD,1B,11366,1,0,1,0,0,2015,1,R3,"200,506",5/19/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1003, ,R3,75-48 PARSONS BLVD,1C,11366,1,0,1,0,0,2015,1,R3,"558,001",9/14/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1003, ,R3,75-48 PARSONS BOULEVARD,1C,11366,1,0,1,0,0,2015,1,R3,"191,681",5/23/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1004, ,R3,75-48 PARSONS BOULEVARD,1D,11366,1,0,1,0,0,2015,1,R3,"210,382",5/23/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1005, ,R3,75-48 PARSONS BOULEVARD,1E,11366,1,0,1,0,0,2015,1,R3,"185,569",5/23/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1006, ,R3,75-48 PARSONS BOULEVARD,1F,11366,1,0,1,0,0,2015,1,R3,"202,510",5/19/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1007, ,R3,75-48 PARSONS BOULEVARD,1G,11366,1,0,1,0,0,2015,1,R3,"237,712",7/19/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1008, ,R3,75-48 PARSONS BOULEVARD,1H,11366,1,0,1,0,0,2015,1,R3,"227,543",3/29/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1009, ,R3,75-48 PARSONS BLVD,2A,11366,1,0,1,0,0,2015,1,R3,"548,836",1/3/2018
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1009, ,R3,75-48 PARSONS BOULEVARD,2A,11366,1,0,1,0,0,2015,1,R3,"385,320",5/23/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1010, ,R3,75-48 PARSONS BOULEVARD,2B,11366,1,0,1,0,0,2015,1,R3,"216,200",5/19/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1011, ,R3,75-48 PARSONS BOULEVARD,2C,11366,1,0,1,0,0,2015,1,R3,"191,681",5/19/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1012, ,R3,75-48 PARSONS BOULEVARD,2D,11366,1,0,1,0,0,2015,1,R3,"210,382",5/23/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1013, ,R3,75-48 PARSONS BOULEVARD,2E,11366,1,0,1,0,0,2015,1,R3,"390,390",3/28/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1014, ,R3,75-48 PARSONS BOULEVARD,2F,11366,1,0,1,0,0,2015,1,R3,"202,510",3/29/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1015, ,R3,75-48 PARSONS BOULEVARD,2G,11366,1,0,1,0,0,2015,1,R3,"237,712",5/19/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1016, ,R3,75-48 PARSONS BOULEVARD,2H,11366,1,0,1,0,0,2015,1,R3,"227,543",5/19/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1017, ,R3,75-48 PARSONS BOULEVARD,3A,11366,1,0,1,0,0,2015,1,R3,"385,320",3/29/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1018, ,R3,75-48 PARSONS BOULEVARD,3B,11366,1,0,1,0,0,2015,1,R3,"216,200",5/19/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1019, ,R3,75-48 PARSONS BOULEVARD,3C,11366,1,0,1,0,0,2015,1,R3,"191,681",5/19/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1020, ,R3,75-48 PARSONS BOULEVARD,3D,11366,1,0,1,0,0,2015,1,R3,"210,382",5/19/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1021, ,R3,75-48 PARSONS BOULEVARD,3E,11366,1,0,1,0,0,2015,1,R3,"209,917",3/29/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1022, ,R3,75-48 PARSONS BOULEVARD,3F,11366,1,0,1,0,0,2015,1,R3,"377,208",3/29/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1023, ,R3,75-48 PARSONS BOULEVARD,3G,11366,1,0,1,0,0,2015,1,R3,"237,712",5/19/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6810,1024, ,R3,75-48 PARSONS BOULEVARD,3H,11366,1,0,1,0,0,2015,1,R3,"227,543",5/23/2017
4,FLUSHING-SOUTH,04 TAX CLASS 1 CONDOS                      ,1A,6897,1150, ,R3,61-36 170TH   STREET,2H,11365,1,0,1,0,0,0,1,R3,"392,000",1/29/2018
4,FLUSHING-SOUTH,05 TAX CLASS 1 VACANT LAND                 ,1B,6605,31, ,V0,137-48 75TH   ROAD, ,11367,0,0,0,"4,000",0,0,1,V0,"950,000",11/15/2017
4,FLUSHING-SOUTH,05 TAX CLASS 1 VACANT LAND                 ,1B,6682,11, ,V0,147-22 73RD   AVENUE, ,11367,0,0,0,"3,800",0,0,1,V0,"2,000,000",1/10/2018
4,FLUSHING-SOUTH,05 TAX CLASS 1 VACANT LAND                 ,1B,6682,13, ,V0,147-26 73RD   AVENUE, ,11367,0,0,0,"3,800",0,0,1,V0,0,1/10/2018
4,FLUSHING-SOUTH,05 TAX CLASS 1 VACANT LAND                 ,1B,6749,1, ,V0,157-16 65TH   AVENUE, ,11367,0,1,1,"9,330",0,1942,1,V0,0,11/19/2017
4,FLUSHING-SOUTH,05 TAX CLASS 1 VACANT LAND                 ,1B,6935,8, ,V0,69TH   AVENUE, ,11365,0,0,0,"1,000",0,0,1,V0,0,8/1/2017
4,FLUSHING-SOUTH,07 RENTALS - WALKUP APARTMENTS             ,2A,6646,21, ,C2,147-40 JEWEL AVENUE, ,11367,5,0,5,"4,000","4,500",1945,2,C2,0,12/1/2017
4,FLUSHING-SOUTH,07 RENTALS - WALKUP APARTMENTS             ,2A,6835,14, ,C3,160-33 75TH ROAD, ,11366,4,0,4,"4,261","2,262",1952,2,C3,0,7/31/2017
4,FLUSHING-SOUTH,07 RENTALS - WALKUP APARTMENTS             ,2A,6897,23, ,C3,61-17 169TH   STREET, ,11365,4,0,4,"4,000","4,125",2008,2,C3,"730,000",10/4/2017
4,FLUSHING-SOUTH,07 RENTALS - WALKUP APARTMENTS             ,2A,6971,56, ,C3,164-18 77TH   ROAD,43135,11366,4,0,4,"2,000","2,400",1928,2,C3,"965,000",7/31/2017
4,FLUSHING-SOUTH,08 RENTALS - ELEVATOR APARTMENTS           ,2B,6798,84, ,D7,71-44 160TH   STREET, ,11365,9,1,10,"3,824","10,882",2006,2,D7,0,7/20/2017
4,FLUSHING-SOUTH,09 COOPS - WALKUP APARTMENTS               ,2,6482,3, ,C6,"136-41 68TH DRIVE, A", ,11367,0,0,0,0,0,1950,2,C6,"245,000",3/28/2017
4,FLUSHING-SOUTH,09 COOPS - WALKUP APARTMENTS               ,2,6482,3, ,C6,"6739 136 STREET, B", ,11367,0,0,0,0,0,1950,2,C6,"250,000",5/19/2017
4,FLUSHING-SOUTH,09 COOPS - WALKUP APARTMENTS               ,2,6482,3, ,C6,"136-79 68 DRIVE, A", ,11367,0,0,0,0,0,1950,2,C6,"175,000",5/26/2017
4,FLUSHING-SOUTH,09 COOPS - WALKUP APARTMENTS               ,2,6482,3, ,C6,"67-83 136TH STREET, B", ,11367,0,0,0,0,0,1950,2,C6,"190,000",6/14/2017
4,FLUSHING-SOUTH,09 COOPS - WALKUP APARTMENTS               ,2,6482,3, ,C6,"67-73 136TH STREET, A", ,11367,0,0,0,0,0,1950,2,C6,"265,000",6/30/2017
4,FLUSHING-SOUTH,09 COOPS - WALKUP APARTMENTS               ,2,6482,3, ,C6,"136-05 68 DRIVE, B", ,11367,0,0,0,0,0,1950,2,C6,"195,000",6/29/2017
4,FLUSHING-SOUTH,09 COOPS - WALKUP APARTMENTS               ,2,6482,3, ,C6,"132-23A 68 DRIVE, 1A", ,11367,0,0,0,0,0,1950,2,C6,"172,000",10/16/2017
4,FLUSHING-SOUTH,09 COOPS - WALKUP APARTMENTS               ,2,6482,3, ,C6,"6767 136 STREET, B", ,11367,0,0,0,0,0,1950,2,C6,"288,000",12/15/2017
4,FLUSHING-SOUTH,09 COOPS - WALKUP APARTMENTS               ,2,6482,3, ,C6,"67-47 136 STREET, A", ,11367,0,0,0,0,0,1950,2,C6,0,11/9/2017
4,FLUSHING-SOUTH,09 COOPS - WALKUP APARTMENTS               ,2,6482,100, ,C6,"68-08 138 STREET, A", ,11367,0,0,0,0,0,1950,2,C6,"307,000",4/11/2017
4,FLUSHING-SOUTH,09 COOPS - WALKUP APARTMENTS               ,2,6482,100, ,C6,"68-16 138TH STREET, B", ,11367,0,0,0,0,0,1950,2,C6,"325,000",7/21/2017
